Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1547774132.205356,84488,5,0
1,NewOrder,1547774132.205425,84958,4,0
1,NewOrder,1547774132.205494,75750,6,0
2,Payment,1547774132.205749,76015,8,0
2,Payment,1547774132.205866,75352,9,0
2,Payment,1547774132.205910,75344,3,0
2,Payment,1547774132.205974,75438,7,0
2,Payment,1547774132.213691,76157,1,0
2,Payment,1547774132.281203,17345,2,0
2,Payment,1547774132.281227,17375,9,0
2,Payment,1547774132.281253,17325,6,0
1,NewOrder,1547774132.281273,25954,3,0
2,Payment,1547774132.281423,17745,7,0
2,Payment,1547774132.281781,17448,8,0
2,Payment,1547774132.289850,17393,0,0
1,NewOrder,1547774132.289861,17361,5,0
2,Payment,1547774132.289862,17711,1,0
2,Payment,1547774132.290407,16861,4,0
1,NewOrder,1547774132.298573,18372,2,0
2,Payment,1547774132.298588,18361,6,0
1,NewOrder,1547774132.298611,18262,9,0
4,Delivery,1547774132.299182,35106,7,0
2,Payment,1547774132.299249,17627,8,0
1,NewOrder,1547774132.307240,27278,5,0
1,NewOrder,1547774132.307245,27079,3,0
2,Payment,1547774132.307255,27156,0,0
2,Payment,1547774132.307279,27138,4,0
5,StockLevel,1547774132.307583,3739,1,0
1,NewOrder,1547774132.311336,22951,1,0
1,NewOrder,1547774132.316886,42651,9,0
2,Payment,1547774132.316892,42729,8,0
2,Payment,1547774132.316961,42563,2,0
2,Payment,1547774132.316961,42619,6,0
1,NewOrder,1547774132.334303,33872,7,0
2,Payment,1547774132.334303,33872,1,0
1,NewOrder,1547774132.334339,33886,3,0
1,NewOrder,1547774132.334423,33747,0,0
2,Payment,1547774132.334432,33793,4,0
1,NewOrder,1547774132.334529,33627,5,0
2,Payment,1547774132.359542,17329,2,0
1,NewOrder,1547774132.359546,26322,9,0
1,NewOrder,1547774132.359590,17259,6,0
2,Payment,1547774132.359636,17305,8,0
2,Payment,1547774132.368171,17634,5,0
1,NewOrder,1547774132.368187,17633,0,0
1,NewOrder,1547774132.368190,17614,1,0
1,NewOrder,1547774132.368190,26574,7,0
2,Payment,1547774132.368244,9085,3,0
5,StockLevel,1547774132.368244,2508,4,0
1,NewOrder,1547774132.370766,23980,4,0
1,NewOrder,1547774132.376869,17909,6,0
1,NewOrder,1547774132.376879,17821,2,0
1,NewOrder,1547774132.376955,17933,8,0
2,Payment,1547774132.377340,17383,3,0
3,OrderStatus,1547774132.385817,1716,1,0
1,NewOrder,1547774132.385824,26371,5,0
1,NewOrder,1547774132.385831,17620,0,0
2,Payment,1547774132.385877,17589,9,0
2,Payment,1547774132.387543,15902,1,0
2,Payment,1547774132.394711,17475,2,0
2,Payment,1547774132.394737,17896,3,0
2,Payment,1547774132.394764,17533,4,0
2,Payment,1547774132.394779,17419,7,0
1,NewOrder,1547774132.394790,17699,6,0
1,NewOrder,1547774132.394906,26527,8,0
4,Delivery,1547774132.403456,27833,1,0
1,NewOrder,1547774132.403461,27846,0,0
2,Payment,1547774132.403476,17868,9,0
1,NewOrder,1547774132.412198,19176,2,0
3,OrderStatus,1547774132.412207,2172,7,0
5,StockLevel,1547774132.412207,5242,5,0
1,NewOrder,1547774132.412311,19056,4,0
1,NewOrder,1547774132.412502,18743,6,0
1,NewOrder,1547774132.412652,18651,3,0
3,OrderStatus,1547774132.414391,2073,7,0
1,NewOrder,1547774132.416476,14770,7,0
2,Payment,1547774132.417466,13777,5,0
2,Payment,1547774132.421353,18479,9,0
1,NewOrder,1547774132.421447,18471,8,0
2,Payment,1547774132.431257,17717,5,0
2,Payment,1547774132.431257,17703,7,0
1,NewOrder,1547774132.431257,17703,6,0
1,NewOrder,1547774132.431301,17708,1,0
1,NewOrder,1547774132.431315,17651,3,0
2,Payment,1547774132.431316,17693,0,0
5,StockLevel,1547774132.431385,3285,4,0
1,NewOrder,1547774132.431389,17592,2,0
1,NewOrder,1547774132.434685,22879,4,0
2,Payment,1547774132.439848,17645,9,0
1,NewOrder,1547774132.439941,27269,8,0
1,NewOrder,1547774132.448975,18188,7,0
2,Payment,1547774132.448975,18188,6,0
2,Payment,1547774132.448981,18185,3,0
4,Delivery,1547774132.448983,436221,5,0
1,NewOrder,1547774132.448995,18450,2,0
1,NewOrder,1547774132.449020,18244,0,0
2,Payment,1547774132.449020,18186,1,0
1,NewOrder,1547774132.457510,427572,9,0
1,NewOrder,1547774132.457580,977854,4,0
2,Payment,1547774132.467184,968315,3,0
2,Payment,1547774132.467184,969485,7,0
2,Payment,1547774132.467184,968861,6,0
1,NewOrder,1547774132.467220,968221,1,0
2,Payment,1547774132.467232,969043,8,0
2,Payment,1547774132.467275,968223,0,0
1,NewOrder,1547774132.467462,968686,2,0
2,Payment,1547774132.885103,551567,9,0
2,Payment,1547774132.885214,608794,5,0
2,Payment,1547774133.435457,58848,4,0
2,Payment,1547774133.435457,185600,1,0
1,NewOrder,1547774133.435515,184790,3,0
2,Payment,1547774133.435515,185021,0,0
1,NewOrder,1547774133.436055,184703,6,0
1,NewOrder,1547774133.436214,184244,2,0
4,Delivery,1547774133.436284,184095,8,0
1,NewOrder,1547774133.436680,183622,7,0
2,Payment,1547774133.436680,183622,9,0
1,NewOrder,1547774133.494073,143247,5,0
1,NewOrder,1547774133.494312,142953,4,0
2,Payment,1547774133.620315,26085,7,0
2,Payment,1547774133.620315,26049,9,0
3,OrderStatus,1547774133.620321,2304,3,0
3,OrderStatus,1547774133.620400,2876,8,0
1,NewOrder,1547774133.620472,26121,2,0
2,Payment,1547774133.620549,25854,0,0
1,NewOrder,1547774133.620768,25616,6,0
2,Payment,1547774133.621068,26221,1,0
1,NewOrder,1547774133.622638,23818,3,0
1,NewOrder,1547774133.623290,23173,8,0
2,Payment,1547774133.637285,26096,4,0
1,NewOrder,1547774133.637329,25993,5,0
1,NewOrder,1547774133.646374,34624,9,0
4,Delivery,1547774133.646396,34724,6,0
2,Payment,1547774133.646412,34677,7,0
2,Payment,1547774133.646422,34655,0,0
2,Payment,1547774133.646467,34623,3,0
1,NewOrder,1547774133.646474,34631,8,0
1,NewOrder,1547774133.646614,34427,2,0
2,Payment,1547774133.647302,34356,1,0
2,Payment,1547774133.663338,43057,5,0
2,Payment,1547774133.663392,43374,4,0
4,Delivery,1547774133.681012,153733,9,0
2,Payment,1547774133.681075,153536,2,0
5,StockLevel,1547774133.681100,3999,0,0
2,Payment,1547774133.681104,153361,7,0
1,NewOrder,1547774133.681106,153554,3,0
2,Payment,1547774133.681115,153557,8,0
1,NewOrder,1547774133.681134,153289,6,0
2,Payment,1547774133.681669,152864,1,0
1,NewOrder,1547774133.685118,149320,0,0
